basketball-v2/Iteration,Average/Iteration,MetaTest/Average/Iteration,Average/SuccessRate,GaussianMLPPolicy/dLoss,MetaTest/Average/StdReturn,TotalEnvSteps,MetaTest/Average/NumEpisodes,basketball-v2/MaxReturn,MetaTest/basketball-v2/AverageReturn,MetaTest/Average/MaxReturn,MetaTest/Average/SuccessRate,basketball-v2/MinReturn,basketball-v2/TerminationRate,MetaTest/basketball-v2/MinReturn,MetaTest/basketball-v2/TerminationRate,MetaTest/basketball-v2/NumEpisodes,Average/AverageReturn,MetaTest/Average/AverageDiscountedReturn,GaussianMLPPolicy/KLBefore,MetaTest/basketball-v2/StdReturn,Average/MaxReturn,Average/StdReturn,MetaTest/Average/AverageReturn,Iteration,basketball-v2/AverageReturn,basketball-v2/NumEpisodes,Average/AverageDiscountedReturn,GaussianMLPPolicy/KLAfter,MetaTest/basketball-v2/MaxReturn,Average/TerminationRate,MetaTest/Average/MinReturn,MetaTest/basketball-v2/SuccessRate,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/LossAfter,MetaTest/basketball-v2/Iteration,basketball-v2/SuccessRate,Average/NumEpisodes,GaussianMLPPolicy/Entropy,MetaTest/Average/TerminationRate,basketball-v2/AverageDiscountedReturn,basketball-v2/StdReturn,MetaTest/basketball-v2/AverageDiscountedReturn,Average/MinReturn
402,402,402,0.015,5.669083839165978e-05,760.0268327496623,80600000,50,3192.2003966778257,2284.1524837065867,2975.839534176342,0.02,8.408831629559943,0.0,11.59753350865281,0.0,50,2208.307403427769,2284.1524837065867,0.0,760.0268327496623,3192.2003966778257,881.1278215849628,2284.1524837065867,402,2208.307403427769,200,328.99217795584974,0.006593505386263132,2975.839534176342,0.0,11.59753350865281,0.02,-1.6685673472238705e-05,-7.337651186389849e-05,402,0.015,200,1.5406532287597656,0.0,328.99217795584974,881.1278215849628,2284.1524837065867,8.408831629559943
403,403,403,0.005,4.454966983757913e-05,948.2818204639609,80800000,50,3012.8609762201354,2130.9125055116097,2998.6069671024966,0.0,10.654539890370296,0.0,12.319582549042408,0.0,50,2275.082785348866,2130.91250551161,0.0,948.2818204639609,3012.8609762201354,791.5109526265917,2130.9125055116097,403,2275.082785348866,200,333.9792062941641,0.00652573024854064,2998.6069671024966,0.0,12.319582549042408,0.0,-4.361296305432916e-06,-4.891096614301205e-05,403,0.005,200,1.5357588529586792,0.0,333.9792062941641,791.5109526265917,2130.91250551161,10.654539890370296
404,404,404,0.025,5.1313072617631406e-05,793.4075577355743,81000000,50,3120.8291978230213,2366.433199458921,3086.308964071645,0.02,18.75942783384647,0.0,24.797377798923005,0.0,50,2261.4053230396516,2366.4331994589215,0.0,793.4075577355743,3120.8291978230213,795.6335655302756,2366.433199458921,404,2261.4053230396516,200,338.39872004986546,0.0072846426628530025,3086.308964071645,0.0,24.797377798923005,0.02,3.435446706134826e-05,-1.6958605556283146e-05,404,0.025,200,1.5709701776504517,0.0,338.39872004986546,795.6335655302756,2366.4331994589215,18.75942783384647
405,405,405,0.03,5.402180318014871e-05,897.1720556347158,81200000,50,3281.256996030127,2272.724656360157,3056.702098014445,0.0,9.841534778112564,0.0,14.562399285278586,0.0,50,2176.6364887065934,2272.724656360157,0.0,897.1720556347158,3281.256996030127,939.7567521115416,2272.724656360157,405,2176.6364887065934,200,329.55642955265836,0.00687263673171401,3056.702098014445,0.0,14.562399285278586,0.0,-3.6354351777845295e-06,-5.765723835793324e-05,405,0.03,200,1.5677138566970825,0.0,329.55642955265836,939.7567521115416,2272.724656360157,9.841534778112564
406,406,406,0.005,4.903825538349338e-05,761.3201853493717,81400000,50,3053.8184599478263,2332.4962054303587,3011.531006878307,0.0,10.510530078801164,0.0,21.22882674508577,0.0,50,2151.131109452395,2332.4962054303587,0.0,761.3201853493717,3053.8184599478263,899.80896109856,2332.4962054303587,406,2151.131109452395,200,328.5428709706893,0.006156998686492443,3011.531006878307,0.0,21.22882674508577,0.0,-2.127976404153742e-05,-7.03180194250308e-05,406,0.005,200,1.5416114330291748,0.0,328.5428709706893,899.80896109856,2332.4962054303587,10.510530078801164
407,407,407,0.01,5.032311310060322e-05,924.1557538654014,81600000,50,3082.469060723213,2256.953737824632,3027.9613680297934,0.0,12.825663727755074,0.0,8.285851837601005,0.0,50,2169.9424189578913,2256.9537378246323,0.0,924.1557538654014,3082.469060723213,1001.0695425154818,2256.953737824632,407,2169.9424189578913,200,323.15185981196083,0.006344909314066172,3027.9613680297934,0.0,8.285851837601005,0.0,-4.07698389608413e-05,-9.109295206144452e-05,407,0.01,200,1.499059796333313,0.0,323.15185981196083,1001.0695425154818,2256.9537378246323,12.825663727755074
408,408,408,0.015,3.955526926802122e-05,1039.6049940300193,81800000,50,3161.8652601216163,2121.329700779381,2999.992047814645,0.0,9.982608160124439,0.0,17.576695228094597,0.0,50,2303.4048559106873,2121.329700779381,0.0,1039.6049940300193,3161.8652601216163,803.4441005336114,2121.329700779381,408,2303.4048559106873,200,343.3829813310699,0.005931035615503788,2999.992047814645,0.0,17.576695228094597,0.0,4.170840111328289e-05,2.1531318452616688e-06,408,0.015,200,1.5510172843933105,0.0,343.3829813310699,803.4441005336114,2121.329700779381,9.982608160124439
409,409,409,0.015,5.960901398793794e-05,750.0711238841927,82000000,50,3276.110843670455,2387.1416769536136,3213.3054386808685,0.04,13.361064303600552,0.0,19.951231230276946,0.0,50,2326.6708848222593,2387.141676953613,0.0,750.0711238841927,3276.110843670455,850.8254053078969,2387.1416769536136,409,2326.6708848222593,200,348.1932138727489,0.006971706636250019,3213.3054386808685,0.0,19.951231230276946,0.04,1.529352448415011e-05,-4.431548950378783e-05,409,0.015,200,1.570358157157898,0.0,348.1932138727489,850.8254053078969,2387.141676953613,13.361064303600552
410,410,410,0.01,5.238394260231871e-05,807.8189068201272,82200000,50,3104.436571632152,2299.120050057917,3044.0895048434995,0.0,17.86621499376548,0.0,15.193675116895356,0.0,50,2294.6205779363117,2299.120050057916,0.0,807.8189068201272,3104.436571632152,881.728638553621,2299.120050057917,410,2294.6205779363117,200,342.7895742604398,0.006405501626431942,3044.0895048434995,0.0,15.193675116895356,0.0,8.535860615666024e-06,-4.384808198665269e-05,410,0.01,200,1.5809838771820068,0.0,342.7895742604398,881.728638553621,2299.120050057916,17.86621499376548
411,411,411,0.04,5.107597644382622e-05,694.7598764597543,82400000,50,3234.905453275099,2400.8543898909447,3018.665919913432,0.04,8.733771465653719,0.0,33.68694327827947,0.0,50,2409.4156184983613,2400.854389890945,0.0,694.7598764597543,3234.905453275099,830.5909088913545,2400.8543898909447,411,2409.4156184983613,200,356.71174799259796,0.006395778153091669,3018.665919913432,0.0,33.68694327827947,0.04,-2.1448149709613062e-05,-7.252412615343928e-05,411,0.04,200,1.553115725517273,0.0,356.71174799259796,830.5909088913545,2400.854389890945,8.733771465653719
412,412,412,0.04,3.9575781556777656e-05,700.552699965152,82600000,50,3682.420561841039,2439.8765051216637,3133.123719573513,0.04,14.428695074300933,0.0,208.58887100796602,0.0,50,2293.055199820369,2439.8765051216633,0.0,700.552699965152,3682.420561841039,841.5814704414094,2439.8765051216637,412,2293.055199820369,200,341.61557129016035,0.00553193548694253,3133.123719573513,0.0,208.58887100796602,0.04,-2.7430032787378877e-06,-4.2318784835515544e-05,412,0.04,200,1.5483014583587646,0.0,341.61557129016035,841.5814704414094,2439.8765051216633,14.428695074300933
413,413,413,0.04,4.306574737711344e-05,741.0599344260806,82800000,50,3643.386134686868,2442.9985718385096,3092.3339293600493,0.02,19.049483004523456,0.0,26.37293038473732,0.0,50,2440.225865200206,2442.99857183851,0.0,741.0599344260806,3643.386134686868,737.980179108385,2442.9985718385096,413,2440.225865200206,200,357.28115439200525,0.005890705622732639,3092.3339293600493,0.0,26.37293038473732,0.02,-1.4862505850032903e-05,-5.792825322714634e-05,413,0.04,200,1.5290625095367432,0.0,357.28115439200525,737.980179108385,2442.99857183851,19.049483004523456
414,414,414,0.06,3.81414838557248e-05,826.5255057539072,83000000,50,3390.2452757994265,2329.6690300738937,3087.8133220390155,0.02,8.743352888644191,0.0,22.66582296652196,0.0,50,2164.0009770134056,2329.6690300738933,0.0,826.5255057539072,3390.2452757994265,1079.002528663581,2329.6690300738937,414,2164.0009770134056,200,324.38885350025623,0.006285840179771185,3087.8133220390155,0.0,22.66582296652196,0.02,2.5162700694636442e-05,-1.2978783161088359e-05,414,0.06,200,1.5626989603042603,0.0,324.38885350025623,1079.002528663581,2329.6690300738933,8.743352888644191
415,415,415,0.02,3.87477339245379e-05,831.5476683934074,83200000,50,3058.7680583528927,2266.898893866467,3259.789002454204,0.04,7.111992827946967,0.0,16.872521667499818,0.0,50,2188.2484602258437,2266.898893866467,0.0,831.5476683934074,3058.7680583528927,1021.3487482966049,2266.898893866467,415,2188.2484602258437,200,328.0522650278103,0.005926014855504036,3259.789002454204,0.0,16.872521667499818,0.04,-3.862150333588943e-05,-7.736923726042733e-05,415,0.02,200,1.5072156190872192,0.0,328.0522650278103,1021.3487482966049,2266.898893866467,7.111992827946967
416,416,416,0.01,3.991676931036636e-05,599.0906945660902,83400000,50,3102.165720858086,2589.9210580321164,3163.625615842427,0.02,8.320096591641502,0.0,14.72826080573259,0.0,50,2274.448957805016,2589.9210580321164,0.0,599.0906945660902,3102.165720858086,898.6896394397695,2589.9210580321164,416,2274.448957805016,200,349.6982385823911,0.006108722649514675,3163.625615842427,0.0,14.72826080573259,0.02,-3.668409044621512e-05,-7.660085975658149e-05,416,0.01,200,1.4605789184570312,0.0,349.6982385823911,898.6896394397695,2589.9210580321164,8.320096591641502
417,417,417,0.015,4.905594323645346e-05,1043.160954047978,83600000,50,3079.620355551021,2103.39808133374,3054.548879150207,0.0,7.712430738404897,0.0,11.874214389459816,0.0,50,2292.8355588984928,2103.3980813337394,0.0,1043.160954047978,3079.620355551021,922.090551446242,2103.39808133374,417,2292.8355588984928,200,344.04267724282835,0.006162343546748161,3054.548879150207,0.0,11.874214389459816,0.0,1.7182908777613193e-05,-3.1873034458840266e-05,417,0.015,200,1.483328938484192,0.0,344.04267724282835,922.090551446242,2103.3980813337394,7.712430738404897
418,418,418,0.045,4.147234358242713e-05,800.5770350706134,83800000,50,3559.887396835174,2430.6990581009054,3091.3702931878265,0.04,20.90581753132018,0.0,23.172232163556476,0.0,50,2386.73464258608,2430.6990581009054,0.0,800.5770350706134,3559.887396835174,792.0819737107073,2430.6990581009054,418,2386.73464258608,200,355.62509773223314,0.006018556654453278,3091.3702931878265,0.0,23.172232163556476,0.04,-1.3600416423287243e-05,-5.507276000571437e-05,418,0.045,200,1.4663881063461304,0.0,355.62509773223314,792.0819737107073,2430.6990581009054,20.90581753132018
419,419,419,0.07,4.771060230268631e-05,1012.9934919562877,84000000,50,3346.065085560126,2198.22418683757,3094.2813511147197,0.02,7.41850430865482,0.0,20.53896205606625,0.0,50,2408.4515937169153,2198.22418683757,0.0,1012.9934919562877,3346.065085560126,868.3511803226212,2198.22418683757,419,2408.4515937169153,200,356.8821258553918,0.006988196633756161,3094.2813511147197,0.0,20.53896205606625,0.02,-9.30809801502619e-06,-5.70187003177125e-05,419,0.07,200,1.4577885866165161,0.0,356.8821258553918,868.3511803226212,2198.22418683757,7.41850430865482
420,420,420,0.08,5.0180471589555964e-05,682.973274475713,84200000,50,3602.599903035662,2479.850604344662,3127.7253127145714,0.02,14.500037705796387,0.0,272.41337300523094,0.0,50,2371.831584935615,2479.850604344662,0.0,682.973274475713,3602.599903035662,892.5663172477165,2479.850604344662,420,2371.831584935615,200,358.42894621698616,0.006748529616743326,3127.7253127145714,0.0,272.41337300523094,0.02,-4.6134420699672773e-05,-9.631489228922874e-05,420,0.08,200,1.4052398204803467,0.0,358.42894621698616,892.5663172477165,2479.850604344662,14.500037705796387
421,421,421,0.06,4.2497034883126616e-05,990.2007380532015,84400000,50,3474.5034353271853,2386.253048506804,4342.33855296581,0.08,20.247825722878808,0.0,35.013029062898816,0.0,50,2455.332514418716,2386.2530485068037,0.0,990.2007380532015,3474.5034353271853,844.6601482661301,2386.253048506804,421,2455.332514418716,200,364.6987897262581,0.006207901053130627,4342.33855296581,0.0,35.013029062898816,0.08,-1.5336536307586357e-05,-5.7833571190712973e-05,421,0.06,200,1.3871173858642578,0.0,364.6987897262581,844.6601482661301,2386.2530485068037,20.247825722878808
422,422,422,0.055,3.284526428615209e-05,696.8642597410201,84600000,50,3654.930152672991,2554.373346837163,3326.031388667083,0.06,11.008266099800267,0.0,42.4474110177,0.0,50,2469.644691018567,2554.3733468371624,0.0,696.8642597410201,3654.930152672991,862.1259389131509,2554.373346837163,422,2469.644691018567,200,359.57311439632736,0.005813695956021547,3326.031388667083,0.0,42.4474110177,0.06,2.3362244974123314e-06,-3.0509039788739756e-05,422,0.055,200,1.3893624544143677,0.0,359.57311439632736,862.1259389131509,2554.3733468371624,11.008266099800267
423,423,423,0.105,4.292292032914702e-05,710.9976253879449,84800000,50,3749.137868544717,2523.485827257334,3147.7737933530616,0.1,10.169669638618851,0.0,59.4120603813744,0.0,50,2340.4475716194515,2523.4858272573347,0.0,710.9976253879449,3749.137868544717,1056.4451465104207,2523.485827257334,423,2340.4475716194515,200,343.10134709719495,0.006006408017128706,3147.7737933530616,0.0,59.4120603813744,0.1,1.057320878317114e-05,-3.234971154597588e-05,423,0.105,200,1.4043341875076294,0.0,343.10134709719495,1056.4451465104207,2523.4858272573347,10.169669638618851
424,424,424,0.03,4.664866219172836e-05,791.9076344290339,85000000,50,3262.971653971058,2530.828039218511,3792.0385571628776,0.08,12.596190686349605,0.0,26.857274099574187,0.0,50,2510.261499855734,2530.8280392185106,0.0,791.9076344290339,3262.971653971058,715.6730202760558,2530.828039218511,424,2510.261499855734,200,369.29308612691443,0.00664675235748291,3792.0385571628776,0.0,26.857274099574187,0.08,2.9439383979479317e-06,-4.370472379378043e-05,424,0.03,200,1.407873272895813,0.0,369.29308612691443,715.6730202760558,2530.8280392185106,12.596190686349605
425,425,425,0.09,3.2547456612519454e-05,915.9970129304787,85200000,50,4165.27030879376,2403.856243684497,3101.971894309183,0.06,11.551600683092374,0.0,13.84283866532824,0.0,50,2421.2526183880677,2403.856243684497,0.0,915.9970129304787,4165.27030879376,949.5557310391125,2403.856243684497,425,2421.2526183880677,200,364.69538093302356,0.005712420679628849,3101.971894309183,0.0,13.84283866532824,0.06,4.100503247173037e-06,-2.8446953365346417e-05,425,0.09,200,1.4124813079833984,0.0,364.69538093302356,949.5557310391125,2403.856243684497,11.551600683092374
426,426,426,0.1,5.963065450487193e-05,892.7311346817069,85400000,50,4277.494625245572,2459.4804768784725,3488.625221702171,0.06,18.31461623728818,0.0,20.46396932719292,0.0,50,2557.6899980266967,2459.4804768784725,0.0,892.7311346817069,4277.494625245572,873.1618347067036,2459.4804768784725,426,2557.6899980266967,200,380.5867103532128,0.007144543342292309,3488.625221702171,0.0,20.46396932719292,0.06,-2.53943962889025e-05,-8.502505079377443e-05,426,0.1,200,1.3893945217132568,0.0,380.5867103532128,873.1618347067036,2459.4804768784725,18.31461623728818
427,427,427,0.085,3.632936568465084e-05,826.4395390529203,85600000,50,4343.207037197009,2441.5006308223046,3135.594164274982,0.06,16.841495672988856,0.0,17.492712404909508,0.0,50,2461.683646753002,2441.500630822305,0.0,826.4395390529203,4343.207037197009,859.6425610029431,2441.5006308223046,427,2461.683646753002,200,370.09062342933174,0.005913847126066685,3135.594164274982,0.0,17.492712404909508,0.06,-1.0384734196122736e-05,-4.6714099880773574e-05,427,0.085,200,1.377475619316101,0.0,370.09062342933174,859.6425610029431,2441.500630822305,16.841495672988856
428,428,428,0.13,4.1528852307237685e-05,532.5821081436922,85800000,50,4270.090346995217,2682.124038455523,3438.0153918953965,0.08,8.367888575348461,0.0,48.519546832097156,0.0,50,2442.152918976289,2682.124038455523,0.0,532.5821081436922,4270.090346995217,1010.890098569779,2682.124038455523,428,2442.152918976289,200,362.9476657819456,0.006263715215027332,3438.0153918953965,0.0,48.519546832097156,0.08,-1.785040512913838e-05,-5.9379257436376065e-05,428,0.13,200,1.3539788722991943,0.0,362.9476657819456,1010.890098569779,2682.124038455523,8.367888575348461
429,429,429,0.115,4.410429755807854e-05,861.5136852705406,86000000,50,4247.93394279947,2584.4313329051975,4239.592868657758,0.12,24.76278680838467,0.0,45.42404342735293,0.0,50,2570.0870150203723,2584.4313329051975,0.0,861.5136852705406,4247.93394279947,777.8858880073639,2584.4313329051975,429,2570.0870150203723,200,386.49356857677776,0.006840535905212164,4239.592868657758,0.0,45.42404342735293,0.12,-6.003621456329711e-05,-0.00010414051212137565,429,0.115,200,1.2927093505859375,0.0,386.49356857677776,777.8858880073639,2584.4313329051975,24.76278680838467
430,430,430,0.09,3.897959686582908e-05,641.0707086417069,86200000,50,4295.442334380575,2757.5863167653574,4429.545116249856,0.12,9.544188175424303,0.0,55.25601176433179,0.0,50,2427.575488828452,2757.5863167653574,0.0,641.0707086417069,4295.442334380575,919.2173388671182,2757.5863167653574,430,2427.575488828452,200,365.47762712292234,0.006089821457862854,4429.545116249856,0.0,55.25601176433179,0.12,-2.8448921511881053e-05,-6.742851837771013e-05,430,0.09,200,1.252712368965149,0.0,365.47762712292234,919.2173388671182,2757.5863167653574,9.544188175424303
431,431,431,0.19,4.8096620588466976e-05,912.9969681890996,86400000,50,4181.115378163304,2538.1364324862207,3721.0483946485992,0.14,17.32511878727228,0.0,66.6071874988521,0.0,50,2624.965548297442,2538.1364324862197,0.0,912.9969681890996,4181.115378163304,837.3257719482551,2538.1364324862207,431,2624.965548297442,200,388.6032133965739,0.006062214262783527,3721.0483946485992,0.0,66.6071874988521,0.14,-4.664056234560121e-07,-4.856302621192299e-05,431,0.19,200,1.251754879951477,0.0,388.6032133965739,837.3257719482551,2538.1364324862197,17.32511878727228
432,432,432,0.14,4.3537773308344185e-05,855.5772761435013,86600000,50,4181.886907348753,2572.1027473543263,3834.085485500434,0.12,7.109927909155938,0.0,27.864347757301385,0.0,50,2534.5100848183993,2572.1027473543263,0.0,855.5772761435013,4181.886907348753,928.9094477200304,2572.1027473543263,432,2534.5100848183993,200,374.64348493535806,0.006417761091142893,3834.085485500434,0.0,27.864347757301385,0.12,-3.26046792906709e-05,-7.614245259901509e-05,432,0.14,200,1.2151873111724854,0.0,374.64348493535806,928.9094477200304,2572.1027473543263,7.109927909155938
433,433,433,0.18,4.203910066280514e-05,655.2294669823485,86800000,50,4239.884805098881,2644.481219612045,3489.2483153054427,0.12,18.34077801996183,0.0,44.42492327036618,0.0,50,2651.073942607909,2644.4812196120447,0.0,655.2294669823485,4239.884805098881,881.9919839576249,2644.481219612045,433,2651.073942607909,200,388.4024231897859,0.006616983562707901,3489.2483153054427,0.0,44.42492327036618,0.12,1.2719719961751252e-06,-4.0767128666630015e-05,433,0.18,200,1.216604232788086,0.0,388.4024231897859,881.9919839576249,2644.4812196120447,18.34077801996183
434,434,434,0.15,3.9589037442055997e-05,949.6605627016776,87000000,50,4418.20754775646,2551.0116329189545,3691.368979712949,0.2,8.100917069039738,0.0,27.857098843903668,0.0,50,2549.686830992177,2551.0116329189545,0.0,949.6605627016776,4418.20754775646,920.435182400126,2551.0116329189545,434,2549.686830992177,200,375.011842772184,0.005925285164266825,3691.368979712949,0.0,27.857098843903668,0.2,-1.180818162538344e-05,-5.139721906743944e-05,434,0.15,200,1.2009649276733398,0.0,375.011842772184,920.435182400126,2551.0116329189545,8.100917069039738
